32 arran quay	1		roman god
d'donovan rossa bridge	1		roman god
34 ormond quay upper	1		roman god
36 ormond quay upper	1		roman god
15 wood quay	1		roman god
30 ormond quay upper	1		roman god
grattan bridge	1		roman god
11 wellington quay	1		roman god
2 wellington quay	1		roman god
11 granby row upper	1		roman god
26 parliament street	1		roman god
82 dame street	1		roman god
72 dame street	1		roman god
college park	1		roman god
1 leinster street	1		roman god
merrion square	1		roman god
2 mount street lower	1		roman god
haddington road	1		roman god
northumberland road	1		roman god
7 eccles street	1		mission
ringsend road	1		mission
stamer street	1		mission
hume street	1		mission
nelson's pillar	1		mission
rutland square	1		mission
blessington street	1		mission
berkely street	1		mission
eccles street	1		mission
phibsborough road	1		mission
finglas road	1		mission
windmill lane	1		mission
18 rogerson's quay	1		mission
19 rogerson's quay	1		mission
lime street	1		mission
townsend street	1		mission
26 lombard street e.	1		mission
164 north strand road	1		mission
6 westland row	1		mission
49 westland row	1		mission
31 westland row	1		mission
pearse street	1		mission
cumberland street	1		mission
153 pearse street	1		mission
the coombe	1		mission
46 westland row	1		mission
1 lincoln place	1		mission
11 leinster street	1		mission
upper gardiner street	1		mission
mountjoy square	1		mission
fitzgibbon street	1		mission
great charles street	1		mission
north circular road	1		mission
4 n. strand road	1		mission
16 n. strand road	1		mission
17 n. strand road	1		mission
164 n. strand road	1		mission
21 n. strand road	1		mission
newcomen bridge	1		mission
annesley bridge	1		mission
howth road	1		mission
malahide road	1		mission
11 2 dorset street lower	1		mission
clongowes fields	1		mission
61 grafton street	1		mission
college green	1		mission
52 grafton street	1		mission
8 ormond quay upper	1		mission
crampton court	1		mission
sycamore street	1		mission
jervis street	1		mission
30 essex street east	1		mission
29 essex street east	1		mission
merchant's arch	1		mission
metal bridge	1		mission
wellington quay	1		mission
42 camden street lower	1		mission
25 bachelor's walk	1		mission
james's street	1		mission
5 dame street	1		mission
35 dame street	1		mission
28 james's street	1		mission
48 james's street	1		mission
2 sackville st. lower	1		mission
12 sackville st. lower	1		mission
carlisle bridge	1		mission
21 watling street	1		mission
27 bachelor's walk	1		mission
31 dame street	1		mission
island street	1		mission
watling street	1		mission
49 fleet street	1		mission
1 bedford row	1		mission
10 bedford row	1		mission
19 ormond quay lower	1		mission
31 mary's abbey	1		mission
christchurch place	1		mission
dame street	1		mission
lord edward street	1		mission
cork hill	1		mission
37 parliament street	1		mission
27 parliament street	1		mission
30 parliament street	1		mission
33 dame street	1		mission
14 nelson street	1		mission
60 mount street lower	1		mission
14 clare street	1		mission
31 merrion square north	1		mission
1 merrion square north	1		mission
23 wicklow street	1		mission
8 bridge street	1		mission
33 wicklow street	1		mission
sean heuston bridge	1		mission
ror o'more bridge	1		mission
father mathew bridge	1		mission
29 kildare street	1		mission
32 arran quay	1		mission
d'donovan rossa bridge	1		mission
34 ormond quay upper	1		mission
36 ormond quay upper	1		mission
15 wood quay	1		mission
30 ormond quay upper	1		mission
grattan bridge	1		mission
11 wellington quay	1		mission
2 wellington quay	1		mission
11 granby row upper	1		mission
26 parliament street	1		mission
82 dame street	1		mission
72 dame street	1		mission
college park	1		mission
1 leinster street	1		mission
merrion square	1		mission
2 mount street lower	1		mission
haddington road	1		mission
northumberland road	1		mission
7 eccles street	1		town
ringsend road	1		town
stamer street	1		town
hume street	1		town
nelson's pillar	1		town
rutland square	1		town
blessington street	1		town
berkely street	1		town
eccles street	1		town
phibsborough road	1		town
finglas road	1		town
windmill lane	1		town
18 rogerson's quay	1		town
19 rogerson's quay	1		town
lime street	1		town
townsend street	1		town
26 lombard street e.	1		town
164 north strand road	1		town
6 westland row	1		town
49 westland row	1		town
31 westland row	1		town
pearse street	1		town
cumberland street	1		town
153 pearse street	1		town
the coombe	1		town
46 westland row	1		town
1 lincoln place	1		town
11 leinster street	1		town
upper gardiner street	1		town
mountjoy square	1		town
fitzgibbon street	1		town
great charles street	1		town
north circular road	1		town
4 n. strand road	1		town
16 n. strand road	1		town
17 n. strand road	1		town
164 n. strand road	1		town
21 n. strand road	1		town
newcomen bridge	1		town
annesley bridge	1		town
howth road	1		town
malahide road	1		town
11 2 dorset street lower	1		town
clongowes fields	1		town
61 grafton street	1		town
college green	1		town
52 grafton street	1		town
8 ormond quay upper	1		town
crampton court	1		town
sycamore street	1		town
jervis street	1		town
30 essex street east	1		town
29 essex street east	1		town
merchant's arch	1		town
metal bridge	1		town
wellington quay	1		town
42 camden street lower	1		town
25 bachelor's walk	1		town
james's street	1		town
5 dame street	1		town
35 dame street	1		town
28 james's street	1		town
48 james's street	1		town
2 sackville st. lower	1		town
12 sackville st. lower	1		town
carlisle bridge	1		town
21 watling street	1		town
27 bachelor's walk	1		town
31 dame street	1		town
island street	1		town
watling street	1		town
49 fleet street	1		town
1 bedford row	1		town
10 bedford row	1		town
19 ormond quay lower	1		town
31 mary's abbey	1		town
christchurch place	1		town
dame street	1		town
lord edward street	1		town
cork hill	1		town
37 parliament street	1		town
27 parliament street	1		town
30 parliament street	1		town
33 dame street	1		town
14 nelson street	1		town
60 mount street lower	1		town
14 clare street	1		town
31 merrion square north	1		town
1 merrion square north	1		town
23 wicklow street	1		town
8 bridge street	1		town
33 wicklow street	1		town
sean heuston bridge	1		town
ror o'more bridge	1		town
father mathew bridge	1		town
29 kildare street	1		town
32 arran quay	1		town
d'donovan rossa bridge	1		town
34 ormond quay upper	1		town
36 ormond quay upper	1		town
15 wood quay	1		town
30 ormond quay upper	1		town
grattan bridge	1		town
11 wellington quay	1		town
2 wellington quay	1		town
11 granby row upper	1		town
26 parliament street	1		town
82 dame street	1		town
72 dame street	1		town
college park	1		town
1 leinster street	1		town
merrion square	1		town
2 mount street lower	1		town
haddington road	1		town
northumberland road	1		town
7 eccles street	1	said	city
ringsend road	1	said	city
stamer street	1	said	city
hume street	1	said	city
nelson's pillar	1	said	city
rutland square	1	said	city
blessington street	1	said	city
berkely street	1	said	city
eccles street	1	said	city
phibsborough road	1	said	city
finglas road	1	said	city
windmill lane	1	said	city
18 rogerson's quay	1	said	city
19 rogerson's quay	1	said	city
lime street	1	said	city
townsend street	1	said	city
26 lombard street e.	1	said	city
164 north strand road	1	said	city
6 westland row	1	said	city
49 westland row	1	said	city
31 westland row	1	said	city
pearse street	1	said	city
cumberland street	1	said	city
153 pearse street	1	said	city
the coombe	1	said	city
46 westland row	1	said	city
1 lincoln place	1	said	city
11 leinster street	1	said	city
upper gardiner street	1	said	city
mountjoy square	1	said	city
fitzgibbon street	1	said	city
great charles street	1	said	city
north circular road	1	said	city
4 n. strand road	1	said	city
16 n. strand road	1	said	city
17 n. strand road	1	said	city
164 n. strand road	1	said	city
21 n. strand road	1	said	city
newcomen bridge	1	said	city
annesley bridge	1	said	city
howth road	1	said	city
malahide road	1	said	city
11 2 dorset street lower	1	said	city
clongowes fields	1	said	city
61 grafton street	1	said	city
college green	1	said	city
52 grafton street	1	said	city
8 ormond quay upper	1	said	city
crampton court	1	said	city
sycamore street	1	said	city
jervis street	1	said	city
30 essex street east	1	said	city
29 essex street east	1	said	city
merchant's arch	1	said	city
metal bridge	1	said	city
wellington quay	1	said	city
42 camden street lower	1	said	city
25 bachelor's walk	1	said	city
james's street	1	said	city
5 dame street	1	said	city
35 dame street	1	said	city
28 james's street	1	said	city
48 james's street	1	said	city
2 sackville st. lower	1	said	city
12 sackville st. lower	1	said	city
carlisle bridge	1	said	city
21 watling street	1	said	city
27 bachelor's walk	1	said	city
31 dame street	1	said	city
island street	1	said	city
watling street	1	said	city
49 fleet street	1	said	city
1 bedford row	1	said	city
10 bedford row	1	said	city
19 ormond quay lower	1	said	city
31 mary's abbey	1	said	city
christchurch place	1	said	city
dame street	1	said	city
lord edward street	1	said	city
cork hill	1	said	city
37 parliament street	1	said	city
27 parliament street	1	said	city
30 parliament street	1	said	city
33 dame street	1	said	city
14 nelson street	1	said	city
60 mount street lower	1	said	city
14 clare street	1	said	city
31 merrion square north	1	said	city
1 merrion square north	1	said	city
23 wicklow street	1	said	city
8 bridge street	1	said	city
33 wicklow street	1	said	city
sean heuston bridge	1	said	city
ror o'more bridge	1	said	city
father mathew bridge	1	said	city
29 kildare street	1	said	city
32 arran quay	1	said	city
d'donovan rossa bridge	1	said	city
34 ormond quay upper	1	said	city
36 ormond quay upper	1	said	city
15 wood quay	1	said	city
30 ormond quay upper	1	said	city
grattan bridge	1	said	city
11 wellington quay	1	said	city
2 wellington quay	1	said	city
11 granby row upper	1	said	city
26 parliament street	1	said	city
82 dame street	1	said	city
72 dame street	1	said	city
college park	1	said	city
1 leinster street	1	said	city
merrion square	1	said	city
2 mount street lower	1	said	city
haddington road	1	said	city
northumberland road	1	said	city
7 eccles street	1	said	racing
ringsend road	1	said	racing
stamer street	1	said	racing
hume street	1	said	racing
nelson's pillar	1	said	racing
rutland square	1	said	racing
blessington street	1	said	racing
berkely street	1	said	racing
eccles street	1	said	racing
phibsborough road	1	said	racing
finglas road	1	said	racing
windmill lane	1	said	racing
18 rogerson's quay	1	said	racing
19 rogerson's quay	1	said	racing
lime street	1	said	racing
townsend street	1	said	racing
26 lombard street e.	1	said	racing
164 north strand road	1	said	racing
6 westland row	1	said	racing
49 westland row	1	said	racing
31 westland row	1	said	racing
pearse street	1	said	racing
cumberland street	1	said	racing
153 pearse street	1	said	racing
the coombe	1	said	racing
46 westland row	1	said	racing
1 lincoln place	1	said	racing
11 leinster street	1	said	racing
upper gardiner street	1	said	racing
mountjoy square	1	said	racing
fitzgibbon street	1	said	racing
great charles street	1	said	racing
north circular road	1	said	racing
4 n. strand road	1	said	racing
16 n. strand road	1	said	racing
17 n. strand road	1	said	racing
164 n. strand road	1	said	racing
21 n. strand road	1	said	racing
newcomen bridge	1	said	racing
annesley bridge	1	said	racing
howth road	1	said	racing
malahide road	1	said	racing
11 2 dorset street lower	1	said	racing
clongowes fields	1	said	racing
61 grafton street	1	said	racing
college green	1	said	racing
52 grafton street	1	said	racing
8 ormond quay upper	1	said	racing
crampton court	1	said	racing
sycamore street	1	said	racing
jervis street	1	said	racing
30 essex street east	1	said	racing
29 essex street east	1	said	racing
merchant's arch	1	said	racing
metal bridge	1	said	racing
wellington quay	1	said	racing
42 camden street lower	1	said	racing
25 bachelor's walk	1	said	racing
james's street	1	said	racing
5 dame street	1	said	racing
35 dame street	1	said	racing
28 james's street	1	said	racing
48 james's street	1	said	racing
2 sackville st. lower	1	said	racing
12 sackville st. lower	1	said	racing
carlisle bridge	1	said	racing
21 watling street	1	said	racing
27 bachelor's walk	1	said	racing
31 dame street	1	said	racing
island street	1	said	racing
watling street	1	said	racing
49 fleet street	1	said	racing
1 bedford row	1	said	racing
10 bedford row	1	said	racing
19 ormond quay lower	1	said	racing
31 mary's abbey	1	said	racing
christchurch place	1	said	racing
dame street	1	said	racing
lord edward street	1	said	racing
cork hill	1	said	racing
37 parliament street	1	said	racing
27 parliament street	1	said	racing
30 parliament street	1	said	racing
33 dame street	1	said	racing
14 nelson street	1	said	racing
60 mount street lower	1	said	racing
14 clare street	1	said	racing
31 merrion square north	1	said	racing
1 merrion square north	1	said	racing
23 wicklow street	1	said	racing
8 bridge street	1	said	racing
33 wicklow street	1	said	racing
sean heuston bridge	1	said	racing
ror o'more bridge	1	said	racing
father mathew bridge	1	said	racing
29 kildare street	1	said	racing
32 arran quay	1	said	racing
d'donovan rossa bridge	1	said	racing
34 ormond quay upper	1	said	racing
36 ormond quay upper	1	said	racing
15 wood quay	1	said	racing
30 ormond quay upper	1	said	racing
grattan bridge	1	said	racing
11 wellington quay	1	said	racing
2 wellington quay	1	said	racing
11 granby row upper	1	said	racing
26 parliament street	1	said	racing
82 dame street	1	said	racing
72 dame street	1	said	racing
college park	1	said	racing
1 leinster street	1	said	racing
merrion square	1	said	racing
2 mount street lower	1	said	racing
haddington road	1	said	racing
northumberland road	1	said	racing
7 eccles street	1	p	alcohol
ringsend road	1	p	alcohol
stamer street	1	p	alcohol
hume street	1	p	alcohol
nelson's pillar	1	p	alcohol
rutland square	1	p	alcohol
blessington street	1	p	alcohol
berkely street	1	p	alcohol
eccles street	1	p	alcohol
phibsborough road	1	p	alcohol
finglas road	1	p	alcohol
windmill lane	1	p	alcohol
18 rogerson's quay	1	p	alcohol
19 rogerson's quay	1	p	alcohol
lime street	1	p	alcohol
townsend street	1	p	alcohol
26 lombard street e.	1	p	alcohol
164 north strand road	1	p	alcohol
6 westland row	1	p	alcohol
49 westland row	1	p	alcohol
31 westland row	1	p	alcohol
pearse street	1	p	alcohol
cumberland street	1	p	alcohol
153 pearse street	1	p	alcohol
the coombe	1	p	alcohol
46 westland row	1	p	alcohol
1 lincoln place	1	p	alcohol
11 leinster street	1	p	alcohol
upper gardiner street	1	p	alcohol
mountjoy square	1	p	alcohol
fitzgibbon street	1	p	alcohol
great charles street	1	p	alcohol
north circular road	1	p	alcohol
4 n. strand road	1	p	alcohol
16 n. strand road	1	p	alcohol
17 n. strand road	1	p	alcohol
164 n. strand road	1	p	alcohol
21 n. strand road	1	p	alcohol
newcomen bridge	1	p	alcohol
annesley bridge	1	p	alcohol
howth road	1	p	alcohol
malahide road	1	p	alcohol
11 2 dorset street lower	1	p	alcohol
clongowes fields	1	p	alcohol
61 grafton street	1	p	alcohol
college green	1	p	alcohol
52 grafton street	1	p	alcohol
8 ormond quay upper	1	p	alcohol
crampton court	1	p	alcohol
sycamore street	1	p	alcohol
jervis street	1	p	alcohol
30 essex street east	1	p	alcohol
29 essex street east	1	p	alcohol
merchant's arch	1	p	alcohol
metal bridge	1	p	alcohol
wellington quay	1	p	alcohol
42 camden street lower	1	p	alcohol
25 bachelor's walk	1	p	alcohol
james's street	1	p	alcohol
5 dame street	1	p	alcohol
35 dame street	1	p	alcohol
28 james's street	1	p	alcohol
48 james's street	1	p	alcohol
2 sackville st. lower	1	p	alcohol
12 sackville st. lower	1	p	alcohol
carlisle bridge	1	p	alcohol
21 watling street	1	p	alcohol
27 bachelor's walk	1	p	alcohol
31 dame street	1	p	alcohol
island street	1	p	alcohol
watling street	1	p	alcohol
49 fleet street	1	p	alcohol
1 bedford row	1	p	alcohol
10 bedford row	1	p	alcohol
19 ormond quay lower	1	p	alcohol
31 mary's abbey	1	p	alcohol
christchurch place	1	p	alcohol
dame street	1	p	alcohol
lord edward street	1	p	alcohol
cork hill	1	p	alcohol
37 parliament street	1	p	alcohol
27 parliament street	1	p	alcohol
30 parliament street	1	p	alcohol
33 dame street	1	p	alcohol
14 nelson street	1	p	alcohol
60 mount street lower	1	p	alcohol
14 clare street	1	p	alcohol
31 merrion square north	1	p	alcohol
1 merrion square north	1	p	alcohol
23 wicklow street	1	p	alcohol
8 bridge street	1	p	alcohol
33 wicklow street	1	p	alcohol
sean heuston bridge	1	p	alcohol
ror o'more bridge	1	p	alcohol
father mathew bridge	1	p	alcohol
29 kildare street	1	p	alcohol
32 arran quay	1	p	alcohol
d'donovan rossa bridge	1	p	alcohol
34 ormond quay upper	1	p	alcohol
36 ormond quay upper	1	p	alcohol
15 wood quay	1	p	alcohol
30 ormond quay upper	1	p	alcohol
grattan bridge	1	p	alcohol
11 wellington quay	1	p	alcohol
2 wellington quay	1	p	alcohol
11 granby row upper	1	p	alcohol
26 parliament street	1	p	alcohol
82 dame street	1	p	alcohol
72 dame street	1	p	alcohol
college park	1	p	alcohol
1 leinster street	1	p	alcohol
merrion square	1	p	alcohol
2 mount street lower	1	p	alcohol
haddington road	1	p	alcohol
northumberland road	1	p	alcohol
7 eccles street	1	p	mountain
ringsend road	1	p	mountain
stamer street	1	p	mountain
hume street	1	p	mountain
nelson's pillar	1	p	mountain
rutland square	1	p	mountain
blessington street	1	p	mountain
berkely street	1	p	mountain
eccles street	1	p	mountain
phibsborough road	1	p	mountain
finglas road	1	p	mountain
windmill lane	1	p	mountain
18 rogerson's quay	1	p	mountain
19 rogerson's quay	1	p	mountain
lime street	1	p	mountain
townsend street	1	p	mountain
26 lombard street e.	1	p	mountain
164 north strand road	1	p	mountain
6 westland row	1	p	mountain
49 westland row	1	p	mountain
31 westland row	1	p	mountain
pearse street	1	p	mountain
cumberland street	1	p	mountain
153 pearse street	1	p	mountain
the coombe	1	p	mountain
46 westland row	1	p	mountain
1 lincoln place	1	p	mountain
11 leinster street	1	p	mountain
upper gardiner street	1	p	mountain
mountjoy square	1	p	mountain
fitzgibbon street	1	p	mountain
great charles street	1	p	mountain
north circular road	1	p	mountain
4 n. strand road	1	p	mountain
16 n. strand road	1	p	mountain
17 n. strand road	1	p	mountain
164 n. strand road	1	p	mountain
21 n. strand road	1	p	mountain
newcomen bridge	1	p	mountain
annesley bridge	1	p	mountain
howth road	1	p	mountain
malahide road	1	p	mountain
11 2 dorset street lower	1	p	mountain
clongowes fields	1	p	mountain
61 grafton street	1	p	mountain
college green	1	p	mountain
52 grafton street	1	p	mountain
8 ormond quay upper	1	p	mountain
crampton court	1	p	mountain
sycamore street	1	p	mountain
jervis street	1	p	mountain
30 essex street east	1	p	mountain
29 essex street east	1	p	mountain
merchant's arch	1	p	mountain
metal bridge	1	p	mountain
wellington quay	1	p	mountain
42 camden street lower	1	p	mountain
25 bachelor's walk	1	p	mountain
james's street	1	p	mountain
5 dame street	1	p	mountain
35 dame street	1	p	mountain
28 james's street	1	p	mountain
48 james's street	1	p	mountain
2 sackville st. lower	1	p	mountain
12 sackville st. lower	1	p	mountain
carlisle bridge	1	p	mountain
21 watling street	1	p	mountain
27 bachelor's walk	1	p	mountain
31 dame street	1	p	mountain
island street	1	p	mountain
watling street	1	p	mountain
49 fleet street	1	p	mountain
1 bedford row	1	p	mountain
10 bedford row	1	p	mountain
19 ormond quay lower	1	p	mountain
31 mary's abbey	1	p	mountain
christchurch place	1	p	mountain
dame street	1	p	mountain
lord edward street	1	p	mountain
cork hill	1	p	mountain
37 parliament street	1	p	mountain
27 parliament street	1	p	mountain
30 parliament street	1	p	mountain
33 dame street	1	p	mountain
14 nelson street	1	p	mountain
60 mount street lower	1	p	mountain
14 clare street	1	p	mountain
31 merrion square north	1	p	mountain
1 merrion square north	1	p	mountain
23 wicklow street	1	p	mountain
8 bridge street	1	p	mountain
33 wicklow street	1	p	mountain
sean heuston bridge	1	p	mountain
ror o'more bridge	1	p	mountain
father mathew bridge	1	p	mountain
29 kildare street	1	p	mountain
32 arran quay	1	p	mountain
d'donovan rossa bridge	1	p	mountain
34 ormond quay upper	1	p	mountain
36 ormond quay upper	1	p	mountain
15 wood quay	1	p	mountain
30 ormond quay upper	1	p	mountain
grattan bridge	1	p	mountain
11 wellington quay	1	p	mountain
2 wellington quay	1	p	mountain
11 granby row upper	1	p	mountain
26 parliament street	1	p	mountain
82 dame street	1	p	mountain
72 dame street	1	p	mountain
college park	1	p	mountain
1 leinster street	1	p	mountain
merrion square	1	p	mountain
2 mount street lower	1	p	mountain
haddington road	1	p	mountain
northumberland road	1	p	mountain
7 eccles street	1		hinduism
ringsend road	1		hinduism
stamer street	1		hinduism
hume street	1		hinduism
nelson's pillar	1		hinduism
rutland square	1		hinduism
blessington street	1		hinduism
berkely street	1		hinduism
eccles street	1		hinduism
phibsborough road	1		hinduism
finglas road	1		hinduism
windmill lane	1		hinduism
18 rogerson's quay	1		hinduism
19 rogerson's quay	1		hinduism
lime street	1		hinduism
townsend street	1		hinduism
26 lombard street e.	1		hinduism
164 north strand road	1		hinduism
6 westland row	1		hinduism
49 westland row	1		hinduism
31 westland row	1		hinduism
pearse street	1		hinduism
cumberland street	1		hinduism
153 pearse street	1		hinduism
the coombe	1		hinduism
46 westland row	1		hinduism
1 lincoln place	1		hinduism
11 leinster street	1		hinduism
upper gardiner street	1		hinduism
mountjoy square	1		hinduism
fitzgibbon street	1		hinduism
great charles street	1		hinduism
north circular road	1		hinduism
4 n. strand road	1		hinduism
16 n. strand road	1		hinduism
17 n. strand road	1		hinduism
164 n. strand road	1		hinduism
21 n. strand road	1		hinduism
newcomen bridge	1		hinduism
annesley bridge	1		hinduism
howth road	1		hinduism
malahide road	1		hinduism
11 2 dorset street lower	1		hinduism
clongowes fields	1		hinduism
61 grafton street	1		hinduism
college green	1		hinduism
52 grafton street	1		hinduism
8 ormond quay upper	1		hinduism
crampton court	1		hinduism
sycamore street	1		hinduism
jervis street	1		hinduism
30 essex street east	1		hinduism
29 essex street east	1		hinduism
merchant's arch	1		hinduism
metal bridge	1		hinduism
wellington quay	1		hinduism
42 camden street lower	1		hinduism
25 bachelor's walk	1		hinduism
james's street	1		hinduism
5 dame street	1		hinduism
35 dame street	1		hinduism
28 james's street	1		hinduism
48 james's street	1		hinduism
2 sackville st. lower	1		hinduism
12 sackville st. lower	1		hinduism
carlisle bridge	1		hinduism
21 watling street	1		hinduism
27 bachelor's walk	1		hinduism
31 dame street	1		hinduism
island street	1		hinduism
watling street	1		hinduism
49 fleet street	1		hinduism
1 bedford row	1		hinduism
10 bedford row	1		hinduism
19 ormond quay lower	1		hinduism
31 mary's abbey	1		hinduism
christchurch place	1		hinduism
dame street	1		hinduism
lord edward street	1		hinduism
cork hill	1		hinduism
37 parliament street	1		hinduism
27 parliament street	1		hinduism
30 parliament street	1		hinduism
33 dame street	1		hinduism
14 nelson street	1		hinduism
60 mount street lower	1		hinduism
14 clare street	1		hinduism
31 merrion square north	1		hinduism
1 merrion square north	1		hinduism
23 wicklow street	1		hinduism
8 bridge street	1		hinduism
33 wicklow street	1		hinduism
sean heuston bridge	1		hinduism
ror o'more bridge	1		hinduism
father mathew bridge	1		hinduism
29 kildare street	1		hinduism
32 arran quay	1		hinduism
d'donovan rossa bridge	1		hinduism
34 ormond quay upper	1		hinduism
36 ormond quay upper	1		hinduism
15 wood quay	1		hinduism
30 ormond quay upper	1		hinduism
grattan bridge	1		hinduism
11 wellington quay	1		hinduism
2 wellington quay	1		hinduism
11 granby row upper	1		hinduism
26 parliament street	1		hinduism
82 dame street	1		hinduism
72 dame street	1		hinduism
college park	1		hinduism
1 leinster street	1		hinduism
merrion square	1		hinduism
2 mount street lower	1		hinduism
haddington road	1		hinduism
northumberland road	1		hinduism
7 eccles street	1	p	currency
ringsend road	1	p	currency
stamer street	1	p	currency
hume street	1	p	currency
nelson's pillar	1	p	currency
rutland square	1	p	currency
blessington street	1	p	currency
berkely street	1	p	currency
eccles street	1	p	currency
phibsborough road	1	p	currency
finglas road	1	p	currency
windmill lane	1	p	currency
18 rogerson's quay	1	p	currency
19 rogerson's quay	1	p	currency
lime street	1	p	currency
townsend street	1	p	currency
26 lombard street e.	1	p	currency
164 north strand road	1	p	currency
6 westland row	1	p	currency
49 westland row	1	p	currency
31 westland row	1	p	currency
pearse street	1	p	currency
cumberland street	1	p	currency
153 pearse street	1	p	currency
the coombe	1	p	currency
46 westland row	1	p	currency
1 lincoln place	1	p	currency
11 leinster street	1	p	currency
upper gardiner street	1	p	currency
mountjoy square	1	p	currency
fitzgibbon street	1	p	currency
great charles street	1	p	currency
north circular road	1	p	currency
4 n. strand road	1	p	currency
16 n. strand road	1	p	currency
17 n. strand road	1	p	currency
164 n. strand road	1	p	currency
21 n. strand road	1	p	currency
newcomen bridge	1	p	currency
annesley bridge	1	p	currency
howth road	1	p	currency
malahide road	1	p	currency
11 2 dorset street lower	1	p	currency
clongowes fields	1	p	currency
61 grafton street	1	p	currency
college green	1	p	currency
52 grafton street	1	p	currency
8 ormond quay upper	1	p	currency
crampton court	1	p	currency
sycamore street	1	p	currency
jervis street	1	p	currency
30 essex street east	1	p	currency
29 essex street east	1	p	currency
merchant's arch	1	p	currency
metal bridge	1	p	currency
wellington quay	1	p	currency
42 camden street lower	1	p	currency
25 bachelor's walk	1	p	currency
james's street	1	p	currency
5 dame street	1	p	currency
35 dame street	1	p	currency
28 james's street	1	p	currency
48 james's street	1	p	currency
2 sackville st. lower	1	p	currency
12 sackville st. lower	1	p	currency
carlisle bridge	1	p	currency
21 watling street	1	p	currency
27 bachelor's walk	1	p	currency
31 dame street	1	p	currency
island street	1	p	currency
watling street	1	p	currency
49 fleet street	1	p	currency
1 bedford row	1	p	currency
10 bedford row	1	p	currency
19 ormond quay lower	1	p	currency
31 mary's abbey	1	p	currency
christchurch place	1	p	currency
dame street	1	p	currency
lord edward street	1	p	currency
cork hill	1	p	currency
37 parliament street	1	p	currency
27 parliament street	1	p	currency
30 parliament street	1	p	currency
33 dame street	1	p	currency
14 nelson street	1	p	currency
60 mount street lower	1	p	currency
14 clare street	1	p	currency
31 merrion square north	1	p	currency
1 merrion square north	1	p	currency
23 wicklow street	1	p	currency
8 bridge street	1	p	currency
33 wicklow street	1	p	currency
sean heuston bridge	1	p	currency
ror o'more bridge	1	p	currency
father mathew bridge	1	p	currency
29 kildare street	1	p	currency
32 arran quay	1	p	currency
d'donovan rossa bridge	1	p	currency
34 ormond quay upper	1	p	currency
36 ormond quay upper	1	p	currency
15 wood quay	1	p	currency
30 ormond quay upper	1	p	currency
grattan bridge	1	p	currency
11 wellington quay	1	p	currency
2 wellington quay	1	p	currency
11 granby row upper	1	p	currency
26 parliament street	1	p	currency
82 dame street	1	p	currency
72 dame street	1	p	currency
college park	1	p	currency
1 leinster street	1	p	currency
merrion square	1	p	currency
2 mount street lower	1	p	currency
haddington road	1	p	currency
northumberland road	1	p	currency
7 eccles street	1		irish god
ringsend road	1		irish god
stamer street	1		irish god
hume street	1		irish god
nelson's pillar	1		irish god
rutland square	1		irish god
blessington street	1		irish god
berkely street	1		irish god
eccles street	1		irish god
phibsborough road	1		irish god
finglas road	1		irish god
windmill lane	1		irish god
18 rogerson's quay	1		irish god
19 rogerson's quay	1		irish god
lime street	1		irish god
townsend street	1		irish god
26 lombard street e.	1		irish god
164 north strand road	1		irish god
6 westland row	1		irish god
49 westland row	1		irish god
31 westland row	1		irish god
pearse street	1		irish god
cumberland street	1		irish god
153 pearse street	1		irish god
the coombe	1		irish god
46 westland row	1		irish god
1 lincoln place	1		irish god
11 leinster street	1		irish god
upper gardiner street	1		irish god
mountjoy square	1		irish god
fitzgibbon street	1		irish god
great charles street	1		irish god
north circular road	1		irish god
4 n. strand road	1		irish god
16 n. strand road	1		irish god
17 n. strand road	1		irish god
164 n. strand road	1		irish god
21 n. strand road	1		irish god
newcomen bridge	1		irish god
annesley bridge	1		irish god
howth road	1		irish god
malahide road	1		irish god
11 2 dorset street lower	1		irish god
clongowes fields	1		irish god
61 grafton street	1		irish god
college green	1		irish god
52 grafton street	1		irish god
8 ormond quay upper	1		irish god
crampton court	1		irish god
sycamore street	1		irish god
jervis street	1		irish god
30 essex street east	1		irish god
29 essex street east	1		irish god
merchant's arch	1		irish god
metal bridge	1		irish god
wellington quay	1		irish god
42 camden street lower	1		irish god
25 bachelor's walk	1		irish god
james's street	1		irish god
5 dame street	1		irish god
35 dame street	1		irish god
28 james's street	1		irish god
48 james's street	1		irish god
2 sackville st. lower	1		irish god
12 sackville st. lower	1		irish god
carlisle bridge	1		irish god
21 watling street	1		irish god
27 bachelor's walk	1		irish god
31 dame street	1		irish god
island street	1		irish god
watling street	1		irish god
49 fleet street	1		irish god
1 bedford row	1		irish god
10 bedford row	1		irish god
19 ormond quay lower	1		irish god
31 mary's abbey	1		irish god
christchurch place	1		irish god
dame street	1		irish god
lord edward street	1		irish god
cork hill	1		irish god
37 parliament street	1		irish god
27 parliament street	1		irish god
30 parliament street	1		irish god
33 dame street	1		irish god
14 nelson street	1		irish god
60 mount street lower	1		irish god
14 clare street	1		irish god
31 merrion square north	1		irish god
1 merrion square north	1		irish god
23 wicklow street	1		irish god
8 bridge street	1		irish god
33 wicklow street	1		irish god
sean heuston bridge	1		irish god
ror o'more bridge	1		irish god
father mathew bridge	1		irish god
29 kildare street	1		irish god
32 arran quay	1		irish god
d'donovan rossa bridge	1		irish god
34 ormond quay upper	1		irish god
36 ormond quay upper	1		irish god
15 wood quay	1		irish god
30 ormond quay upper	1		irish god
