53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Paris
53.3322	6.2000	Sandymount Strand	48.8566
53.3322	6.2000	Sandymount Strand	2.3522
53.3322	6.2000	Sandymount Strand	Kevin Egan
53.3322	6.2000	Sandymount Strand	Patrice
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Barcelona
53.3322	6.2000	Sandymount Strand	41.3851
53.3322	6.2000	Sandymount Strand	2.1734
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Ireland
53.3322	6.2000	Sandymount Strand	53.1424
53.3322	6.2000	Sandymount Strand	7.6921
53.3322	6.2000	Sandymount Strand	Arthur Griffith
53.3322	6.2000	Sandymount Strand	Queen Victoria
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Richard Burke
53.3322	6.2000	Sandymount Strand	Clerkenwell
53.3322	6.2000	Sandymount Strand	51.5265
53.3322	6.2000	Sandymount Strand	0.1079
53.3322	6.2000	Sandymount Strand	Egan
53.3322	6.2000	Sandymount Strand	Paris
53.3322	6.2000	Sandymount Strand	48.8566
53.3322	6.2000	Sandymount Strand	2.3522
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Kevin Egan
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Vikings
53.3322	6.2000	Sandymount Strand	Bible
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Bruce
53.3322	6.2000	Sandymount Strand	Thomas Fitzgerald
53.3322	6.2000	Sandymount Strand	Perkin Warbeck
53.3322	6.2000	Sandymount Strand	Lambert Simnel
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Queen Cassiopeia
53.3322	6.2000	Sandymount Strand	Hodges Figgis
53.3322	6.2000	Sandymount Strand	Leeson Park
53.3322	6.2000	Sandymount Strand	53.327952800
53.3322	6.2000	Sandymount Strand	-6.251978300
53.3322	6.2000	Sandymount Strand	Stevie
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Kevin Egan
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Greek Mythology
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Esther Osvalt
53.3322	6.2000	Sandymount Strand	Paris
53.3322	6.2000	Sandymount Strand	48.8566
53.3322	6.2000	Sandymount Strand	2.3522
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	Aurelius Ambrosius
53.3322	6.2000	Sandymount Strand	Greek Mythology?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.3322	6.2000	Sandymount Strand	unknown?
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Dublin road
53.358819	-6.265908	7 Eccles Street	Lower Abbey Street
53.358819	-6.265908	7 Eccles Street	travelling show
53.358819	-6.265908	7 Eccles Street	Judaism
53.358819	-6.265908	7 Eccles Street	Wilhelm II
53.358819	-6.265908	7 Eccles Street	priest
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	domestic medicine manual
53.358819	-6.265908	7 Eccles Street	Lord Byron
53.358819	-6.265908	7 Eccles Street	Leslie Stuart
53.358819	-6.265908	7 Eccles Street	Florence Elizabeth Chandler Maybrick
53.358819	-6.265908	7 Eccles Street	Charles Francois Gounod
53.358819	-6.265908	7 Eccles Street	G.J. Whyte-Melville
53.358819	-6.265908	7 Eccles Street	Rathmines park
53.358819	-6.265908	7 Eccles Street	Dublin Road
53.358819	-6.265908	7 Eccles Street	Stanley G. Gardner
53.358819	-6.265908	7 Eccles Street	The Lily of Killarney
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Queen's County Market
53.358819	-6.265908	7 Eccles Street	County Cork
53.358819	-6.265908	7 Eccles Street	44 Clarendon St Dublin
53.358819	-6.265908	7 Eccles Street	Kathleen ni Houlihan
53.358819	-6.265908	7 Eccles Street	John Henry Cardinal Newman
53.358819	-6.265908	7 Eccles Street	Sinn Fein
53.358819	-6.265908	7 Eccles Street	South Africa
53.358819	-6.265908	7 Eccles Street	Stephanus Johannes Paulus Kruger
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Phoenix Park Dublin
53.358819	-6.265908	7 Eccles Street	Scottish Infantry
53.358819	-6.265908	7 Eccles Street	cavalry
53.358819	-6.265908	7 Eccles Street	Tugela river
53.358819	-6.265908	7 Eccles Street	67 Grafton St Dublin
53.358819	-6.265908	7 Eccles Street	magazine
53.358819	-6.265908	7 Eccles Street	weight loss
53.358819	-6.265908	7 Eccles Street	Mrs. H. Denham Balbraith
53.358819	-6.265908	7 Eccles Street	Parnell
53.358819	-6.265908	7 Eccles Street	Mrs. Edward Langtry
53.358819	-6.265908	7 Eccles Street	Francois Rabelais
53.358819	-6.265908	7 Eccles Street	Charles K. Harris
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Prince of Wales
53.358819	-6.265908	7 Eccles Street	Mary St and Jervis St Dublin
53.358819	-6.265908	7 Eccles Street	48 Mary St Dublin
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	southeastern Dublin
53.358819	-6.265908	7 Eccles Street	The 7 Wonders of the World
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Lady Hester Lucy Stanhope
53.358819	-6.265908	7 Eccles Street	France
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Wilkie Collins
53.358819	-6.265908	7 Eccles Street	Ellen Wood
53.358819	-6.265908	7 Eccles Street	Ellen Wood
53.358819	-6.265908	7 Eccles Street	Mary Elizabeth Braddon
53.358819	-6.265908	7 Eccles Street	Edward Bulwer-Lytton
53.358819	-6.265908	7 Eccles Street	Margaret Wolfe Hungerford
53.358819	-6.265908	7 Eccles Street	Daniel Defoe
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Ulysses S. Grant
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Judaism
53.358819	-6.265908	7 Eccles Street	Garnet Joseph Wolseley
53.358819	-6.265908	7 Eccles Street	Bushmills Ireland
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Matthew Dillon
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	H.S. Clarke and E.B. Farmer
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Wilford Morgan
53.358819	-6.265908	7 Eccles Street	County Wexford Ireland
53.358819	-6.265908	7 Eccles Street	Alfonso XIII
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Oriental SN Company
53.358819	-6.265908	7 Eccles Street	Will S. Hays
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Royal Naval Reserve
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	women's rights
53.358819	-6.265908	7 Eccles Street	Elizabeth Smith Miller
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	Celtic design
53.358819	-6.265908	7 Eccles Street	F.E. Weatherly and Hope Temple
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Dublin parks
53.358819	-6.265908	7 Eccles Street	mannikins
53.358819	-6.265908	7 Eccles Street	bank holiday
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Roman Mythology
53.358819	-6.265908	7 Eccles Street	newspaper
53.358819	-6.265908	7 Eccles Street	10 Harcourt St Dublin
53.358819	-6.265908	7 Eccles Street	Nelson St Dublin
53.358819	-6.265908	7 Eccles Street	superstition
53.358819	-6.265908	7 Eccles Street	superstition
53.358819	-6.265908	7 Eccles Street	Freeman Crofts Wills
53.358819	-6.265908	7 Eccles Street	Herbert Beerbohm Tree
53.358819	-6.265908	7 Eccles Street	Martin Harvey
53.358819	-6.265908	7 Eccles Street	superstition
53.358819	-6.265908	7 Eccles Street	Mrs and Mr Wiliam Hunter Kendal
53.358819	-6.265908	7 Eccles Street	GA Greene
53.358819	-6.265908	7 Eccles Street	superstition
53.358819	-6.265908	7 Eccles Street	superstition
53.358819	-6.265908	7 Eccles Street	Robert Southey
53.358819	-6.265908	7 Eccles Street	JH Collins
53.358819	-6.265908	7 Eccles Street	Irish Politics
53.358819	-6.265908	7 Eccles Street	Sinn Fein
53.358819	-6.265908	7 Eccles Street	Arthur Griffith
53.358819	-6.265908	7 Eccles Street	outskirts of Dublin
53.358819	-6.265908	7 Eccles Street	Aristotle
53.358819	-6.265908	7 Eccles Street	Judaism
53.358819	-6.265908	7 Eccles Street	Trinity College
53.358819	-6.265908	7 Eccles Street	Hughie Cannon
53.358819	-6.265908	7 Eccles Street	James Thornton
53.358819	-6.265908	7 Eccles Street	Claxon Bellamy and JL Hatton
53.358819	-6.265908	7 Eccles Street	Maritana
53.358819	-6.265908	7 Eccles Street	Dublin train station
53.358819	-6.265908	7 Eccles Street	fortune telling
53.358819	-6.265908	7 Eccles Street	Irish Whiskey
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	fortune telling
53.358819	-6.265908	7 Eccles Street	fortune telling
53.358819	-6.265908	7 Eccles Street	Julius Caesar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Spanish monk
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	HW Challis and William V Wallace
53.358819	-6.265908	7 Eccles Street	The Odyssey
53.358819	-6.265908	7 Eccles Street	fortune telling
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Juan Valera Y Alcala Galiano
53.358819	-6.265908	7 Eccles Street	superstition
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	9 Suffolk Street
53.358819	-6.265908	7 Eccles Street	Dublin Corporation Food Market
53.358819	-6.265908	7 Eccles Street	Don Giovanni
53.358819	-6.265908	7 Eccles Street	Wife of Scarli
53.358819	-6.265908	7 Eccles Street	James Montgomery
53.358819	-6.265908	7 Eccles Street	Christianity
53.358819	-6.265908	7 Eccles Street	33 Sackville St Upper
53.358819	-6.265908	7 Eccles Street	29-32 Sackville St Upper
53.358819	-6.265908	7 Eccles Street	Lipton's Tea
53.358819	-6.265908	7 Eccles Street	Iona Opie
53.358819	-6.265908	7 Eccles Street	Iona Opie
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.358819	-6.265908	7 Eccles Street	Gibraltar
53.343145	-6.249902	6 Westland Row	Orientalism
53.343145	-6.249902	6 Westland Row	Catholicism
53.343145	-6.249902	6 Westland Row	Ceylon
53.343145	-6.249902	6 Westland Row	Italian
53.343145	-6.249902	6 Westland Row	French
53.343145	-6.249902	6 Westland Row	Percy Shelley
53.343145	-6.249902	6 Westland Row	death
53.343145	-6.249902	6 Westland Row	Archimedes
53.343145	-6.249902	6 Westland Row	Newton's Law
53.343145	-6.249902	6 Westland Row	Freeman's Journal
53.34312	-6.25097	49 Westland Row	Royal Dublin Fusiliers
53.34312	-6.25097	49 Westland Row	Royal Dublin Fusiliers
53.34312	-6.25097	49 Westland Row	Maud Gonne
53.34312	-6.25097	49 Westland Row	Arthur Griffith
53.34312	-6.25097	49 Westland Row	Edward VII
53.34312	-6.25097	49 Westland Row	Shakespeare
53.34322	-6.25082	31 Westland Row	Robert M. Adams
53.34322	-6.25082	31 Westland Row	proverb
53.34322	-6.25082	31 Westland Row	Thomas Moore
53.34322	-6.25082	31 Westland Row	fortune telling
53.34322	-6.25082	31 Westland Row	Mozart
53.34322	-6.25082	31 Westland Row	Catholicism
53.34351	-6.24995	Pearse Street	Edward VII
53.34351	-6.24995	Pearse Street	John Augustin Daly
53.34351	-6.24995	Pearse Street	Millicent Palmer
53.34351	-6.24995	Pearse Street	Shakespeare
53.34351	-6.24995	Pearse Street	Kate Bateman
53.34351	-6.24995	Pearse Street	Adelaide Ristori
53.34351	-6.24995	Pearse Street	Salomon Hermann Mosenhal
53.34351	-6.24995	Pearse Street	Leah the Forsaken
53.34511	-6.25791	153 Pearse Street	Christianity
53.34511	-6.25791	153 Pearse Street	Islam
53.34511	-6.25791	153 Pearse Street	kindergarten
53.34511	-6.25791	153 Pearse Street	florigraphy
53.34511	-6.25791	153 Pearse Street	Catholicism
53.33914	-6.28034	The Coombe	Christianity
53.33914	-6.28034	The Coombe	corruption
53.33914	-6.28034	The Coombe	Edward Cecil Guinness
53.33914	-6.28034	The Coombe	Sir Arthur Guinness
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	John Conmee S.J.
53.34248	-6.25105	46 Westland Row	Peter Claver
53.34248	-6.25105	46 Westland Row	Jesuits
53.34248	-6.25105	46 Westland Row	Wiliam Ewart Gladstone
53.34248	-6.25105	46 Westland Row	Rev. William J. Walsh
53.34248	-6.25105	46 Westland Row	Jesuits
53.34248	-6.25105	46 Westland Row	Bret Harte
53.34248	-6.25105	46 Westland Row	China
53.34248	-6.25105	46 Westland Row	China
53.34248	-6.25105	46 Westland Row	Pontius Pilate
53.34248	-6.25105	46 Westland Row	Saint Patrick
53.34248	-6.25105	46 Westland Row	Pope Pius X
53.34248	-6.25105	46 Westland Row	Rev. Charles Farrelley
53.34248	-6.25105	46 Westland Row	Jesuits
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Christianity
53.34248	-6.25105	46 Westland Row	Judaism or Islam
53.34248	-6.25105	46 Westland Row	religious society
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Judaism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	charlatanism
53.34248	-6.25105	46 Westland Row	Christian pilgrimage
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Fanny Crosby
53.34248	-6.25105	46 Westland Row	Jesus
53.34248	-6.25105	46 Westland Row	Jesus
53.34248	-6.25105	46 Westland Row	Gilbert and Sullivan
53.34248	-6.25105	46 Westland Row	Fenians
53.34248	-6.25105	46 Westland Row	James Carey
53.34248	-6.25105	46 Westland Row	Peter Claver
53.34248	-6.25105	46 Westland Row	Denis Carey
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	temperance beverage
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Christianity
53.34248	-6.25105	46 Westland Row	Stabat Mater
53.34248	-6.25105	46 Westland Row	Giusseppe Saverio Raffaele
53.34248	-6.25105	46 Westland Row	Mozart
53.34248	-6.25105	46 Westland Row	Giovanni Pierluigi da Palestrina
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	prepubertal castration
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Christianity
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Rosenbach MS
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Catholicism
53.34248	-6.25105	46 Westland Row	Shakespeare
53.34248	-6.25105	46 Westland Row	William T.C. Prescott
53.34141	-6.25188	1 Lincoln Place	apothecary
53.34141	-6.25188	1 Lincoln Place	Protestantism
53.34141	-6.25188	1 Lincoln Place	alchemy
53.34141	-6.25188	1 Lincoln Place	apothecary
53.34141	-6.25188	1 Lincoln Place	medicine
53.34141	-6.25188	1 Lincoln Place	chemistry
53.34141	-6.25188	1 Lincoln Place	medicine
53.34141	-6.25188	1 Lincoln Place	medicine
53.34141	-6.25188	1 Lincoln Place	Dr. Chase's Recipes or, Information for Everybody
53.34141	-6.25188	1 Lincoln Place	Prince Leopold
53.34141	-6.25188	1 Lincoln Place	horse racing
